Gender,Best_event,Max_level,n_dist,S,b,E,CS_ms,CS_kmh,D_prime
Male,3000,Regional,5,8.916575,0.080605,0.919395,4.734031,17.04251,267.123
Female,800,Interregional,4,14.100081,0.184428,0.815572,3.865252,13.91491,240.001
Male,1500,Regional,3,9.658707,0.100916,0.899084,4.772783,17.18202,172.684
Female,800,Interregional,3,13.073358,0.173872,0.826128,4.335497,15.60779,147.791
Female,1500,Interregional,3,9.747907,0.108338,0.891662,4.364314,15.71153,223.056
Male,800,Regional,3,13.690741,0.170739,0.829261,4.713523,16.96868,142.301
Male,1500,Interregional,5,13.149039,0.134838,0.865162,5.119371,18.42974,202.533
Female,400,Regional,3,11.624691,0.166039,0.833961,3.627958,13.06065,180.547
Male,800,Interregional,3,16.995123,0.199411,0.800589,4.89405,17.61858,173.658
Male,1500,Regional,3,11.407419,0.125601,0.874399,4.531087,16.31191,252.672
Female,10000,Regional,3,6.480042,0.076887,0.923113,3.496612,12.5878,193.617
Female,3000,Interregional,4,11.564594,0.137489,0.862511,4.672708,16.82175,138.814
Male,5000,Regional,4,7.459809,0.076602,0.923398,4.001956,14.40704,264.706
Male,1500,Interregional,3,10.74768,0.09792,0.90208,5.271268,18.97657,209.807
Female,1500,Regional,5,9.928838,0.129156,0.870844,3.854538,13.87634,204.236
Male,400,Regional,3,15.985249,0.194746,0.805254,4.804486,17.29615,155.401
Male,5000,Regional,4,10.623848,0.115547,0.884453,4.732745,17.03788,151.641
Male,800,Regional,3,14.859155,0.183117,0.816883,4.21739,15.1826,202.078
Female,1500,Interregional,3,12.815777,0.159472,0.840528,4.133258,14.87973,270.014
Male,800,Interregional,3,13.705388,0.148673,0.851327,4.606505,16.58342,300.03
Male,1500,Interregional,3,10.41109,0.101556,0.898444,4.925254,17.73092,271.077
Male,1500,National,3,10.495055,0.08321,0.91679,5.585058,20.10621,243.511
Male,800,Regional,4,12.739875,0.153255,0.846745,4.315617,15.53622,225.269
Male,3000,Regional,5,11.151131,0.12144,0.87856,3.953269,14.23177,599.419
Male,800,Regional,3,14.546273,0.189475,0.810525,4.398599,15.83496,158.748
Female,1500,Interregional,3,12.72945,0.168632,0.831368,3.775135,13.59049,292.048
Female,1500,National,5,9.249363,0.099206,0.900794,4.391777,15.8104,208.136
Male,800,Regional,3,16.029995,0.19927,0.80073,4.594811,16.54132,167.847
Male,3000,Regional,3,9.878292,0.099295,0.900705,4.696784,16.90842,285.111
Male,400,Regional,3,10.982892,0.127759,0.872241,4.43807,15.97705,145.752
Male,800,Regional,3,15.72195,0.182104,0.817896,4.357518,15.68707,311.633
Male,800,Regional,3,13.434715,0.15667,0.84333,4.513717,16.24938,253.684
Male,400,Regional,3,20.303492,0.25424,0.74576,4.039872,14.54354,208.603
Male,400,Regional,3,15.67894,0.198443,0.801557,3.659707,13.17494,272.193
Female,800,National,4,13.680489,0.178883,0.821117,3.998247,14.39369,209.243
Female,800,Interregional,4,13.250888,0.181262,0.818738,3.855856,13.88108,190.413
Male,800,Interregional,3,15.088718,0.174429,0.825571,5.112552,18.40519,151.301
Female,5000,National,4,8.841636,0.089692,0.910308,4.652434,16.74876,161.247
Male,800,Regional,4,13.909763,0.164797,0.835203,4.518331,16.26599,206.576
Male,800,Regional,3,18.885468,0.232213,0.767787,3.525055,12.6902,393.258
Male,5000,Interregional,3,7.351745,0.044893,0.955107,5.280053,19.00819,126.342
Male,1500,Interregional,3,11.988535,0.125159,0.874841,5.622401,20.24064,100.588
Male,400,Regional,3,18.801986,0.25382,0.74618,3.731642,13.43391,196.225
Male,800,Interregional,5,12.958288,0.140452,0.859548,4.811409,17.32107,211.549
Male,400,Interregional,3,16.106928,0.187404,0.812596,5.099988,18.35996,152.665
Female,1500,Regional,3,9.67957,0.123214,0.876786,4.067814,14.64413,191.175
Female,3000,Regional,3,7.843919,0.087505,0.912495,4.256316,15.32274,133.277
Male,10000,Regional,3,7.59801,0.073858,0.926142,4.219342,15.18963,187.081
Female,400,Regional,3,16.608215,0.235865,0.764135,3.608898,12.99203,193.763
Male,1500,Regional,4,8.687913,0.0868,0.9132,4.567717,16.44378,156.38
Female,400,Regional,3,14.098826,0.204022,0.795978,3.87899,13.96436,153.269
Female,800,Regional,3,16.292326,0.235381,0.764619,3.427972,12.3407,211.903
Male,800,Regional,3,11.177028,0.118359,0.881641,4.746144,17.08612,222.943
Female,400,Regional,3,10.258836,0.168046,0.831954,3.473316,12.50394,125.508
Female,1500,Regional,4,8.04319,0.112684,0.887316,3.539063,12.74063,168.252
Male,1500,Interregional,3,10.600996,0.091947,0.908053,6.06921,21.84916,79.847
Male,1500,Interregional,4,11.151085,0.113546,0.886454,4.917152,17.70175,232.776
Female,400,Interregional,3,14.068374,0.183354,0.816646,4.523268,16.28377,139.02
Male,400,Regional,4,13.337354,0.18433,0.81567,3.918807,14.1077,164.173
Male,800,Interregional,3,13.710133,0.153652,0.846348,5.367082,19.32149,125.798
Female,3000,Interregional,3,7.867676,0.077313,0.922687,4.371136,15.73609,229.671
Female,800,Regional,4,10.137443,0.139263,0.860737,3.858142,13.88931,165.731
Female,400,Regional,4,13.100213,0.183641,0.816359,3.702037,13.32733,201.208
Male,800,Interregional,3,14.617588,0.166164,0.833836,5.250844,18.90304,141.533
Male,3000,Regional,4,8.064154,0.084861,0.915139,4.30678,15.50441,182.519
Female,800,Interregional,4,13.282263,0.174489,0.825511,3.820554,13.754,248.795
Male,3000,Interregional,5,11.247782,0.113268,0.886732,5.132394,18.47662,158.988
Female,1500,National,3,9.831021,0.101767,0.898233,5.274493,18.98817,81.434
Female,10000,Regional,3,7.197178,0.098471,0.901529,3.24212,11.67163,151.331
Female,3000,Interregional,3,9.483497,0.111044,0.888956,4.382789,15.77804,169.666
Female,3000,Interregional,4,8.706896,0.092655,0.907345,4.419794,15.91126,188.841
Female,1500,Regional,3,8.778709,0.117693,0.882307,3.770299,13.57308,195.131
Male,1500,Interregional,4,16.148668,0.179517,0.820483,4.567891,16.44441,271.847
Male,800,Regional,3,16.105521,0.206698,0.793302,3.6607,13.17852,339.592
Female,1500,Regional,3,9.538676,0.118602,0.881398,4.13499,14.88596,188.989
Female,800,Regional,3,12.024359,0.166117,0.833883,4.104935,14.77777,149.796
Male,800,Regional,3,13.857694,0.179109,0.820891,4.487576,16.15527,149.887
Male,400,Regional,4,13.633797,0.164495,0.835505,4.208388,15.1502,224.359
Male,800,Interregional,3,14.70227,0.165439,0.834561,5.34909,19.25672,136.649
Female,800,Interregional,3,16.34482,0.226461,0.773539,3.716767,13.38036,203.044
Female,800,National,4,12.814208,0.159449,0.840551,4.216105,15.17798,213.597
Male,400,Regional,3,17.037365,0.225924,0.774076,4.151934,14.94696,169.827
Male,3000,Regional,3,7.865317,0.078496,0.921504,4.127901,14.86044,401.85
Male,400,Regional,3,16.149411,0.19778,0.80222,4.766704,17.16014,156.251
Male,1500,Regional,3,11.263048,0.122126,0.877874,4.606463,16.58327,242.438
Male,400,Regional,3,13.700942,0.173759,0.826241,4.746627,17.08786,125.572
Female,800,Interregional,3,12.90869,0.173874,0.826126,4.331628,15.59386,138.124
Female,3000,Regional,3,8.910367,0.107376,0.892624,4.231501,15.2334,124.118
Female,10000,Regional,4,6.714585,0.074195,0.925805,3.700836,13.32301,251.536
Female,1500,National,5,8.63583,0.082679,0.917321,4.752115,17.10761,145.547
Male,400,Interregional,3,21.762859,0.261963,0.738037,3.002921,10.81052,376.019
Male,1500,Interregional,4,13.322519,0.138772,0.861228,5.236001,18.8496,181.45
Male,1500,Regional,3,14.630661,0.181516,0.818484,3.92159,14.11772,339.43
Male,1500,Interregional,4,12.473,0.12669,0.87331,5.022039,18.07934,257.869
Male,400,Interregional,3,16.213224,0.192644,0.807356,4.942252,17.79211,157.081
Male,3000,National,5,9.166915,0.067891,0.932109,5.385644,19.38832,246.727
Female,1500,Interregional,3,11.421681,0.1484,0.8516,3.983895,14.34202,242.043
Male,800,Interregional,5,16.181534,0.193756,0.806244,3.843192,13.83549,335.398
Female,3000,Interregional,3,8.146421,0.083277,0.916723,4.334237,15.60325,239.901
Male,800,Regional,3,14.780282,0.175963,0.824037,4.997298,17.99027,143.526
Male,3000,Regional,3,8.37171,0.092007,0.907993,4.536101,16.32996,88.64
Male,800,Regional,3,12.161618,0.150211,0.849789,4.264723,15.353,232.603
Male,3000,Regional,3,10.612425,0.109906,0.890094,5.025132,18.09048,165.71
Male,1500,Interregional,4,9.829518,0.090271,0.909729,5.143649,18.51714,184.978
Male,3000,Regional,3,8.953652,0.083392,0.916608,4.832795,17.39806,222.028
Female,1500,Interregional,5,8.804746,0.097888,0.902112,3.939247,14.18129,382.233
Male,3000,Regional,3,9.964669,0.102993,0.897007,4.988756,17.95952,139.833
Male,1500,Regional,3,15.922641,0.195258,0.804742,4.000813,14.40293,274.137
Male,400,Interregional,3,17.651297,0.20293,0.79707,5.114718,18.41299,161.452
Male,3000,Regional,3,11.231009,0.121792,0.878208,4.419044,15.90856,392.376
Female,3000,Interregional,3,7.128411,0.064748,0.935252,4.502654,16.20955,114.763
Male,3000,Interregional,3,8.608679,0.07115,0.92885,4.827556,17.3792,391.538
Male,800,National,4,12.577947,0.120502,0.879498,5.322301,19.16028,198.445
Male,5000,Regional,5,9.63248,0.106064,0.893936,4.214047,15.17057,237.872
Female,1500,Regional,3,8.845329,0.103742,0.896258,4.268712,15.36736,165.544
Male,3000,Regional,4,9.653335,0.094275,0.905725,4.912708,17.68575,182.72
Male,800,Regional,3,14.840686,0.175732,0.824268,5.044631,18.16067,141.489
Male,400,Interregional,3,15.030421,0.172196,0.827804,4.707333,16.9464,185.571
Male,1500,Regional,5,10.922433,0.129761,0.870239,4.309216,15.51318,197.087
Male,800,Regional,4,11.623711,0.126583,0.873417,4.744343,17.07964,212.851
Male,3000,Interregional,4,9.578176,0.081406,0.918594,4.979079,17.92468,379.104
Male,1500,National,5,14.997496,0.151395,0.848605,4.805168,17.29861,350.171
Female,1500,Regional,3,8.446908,0.115325,0.884675,3.699471,13.3181,183.54
Female,800,Regional,3,12.978791,0.188077,0.811923,3.833458,13.80045,162.698
Male,400,Regional,6,11.589422,0.142639,0.857361,3.907584,14.0673,264.088
Female,800,National,3,13.446713,0.167839,0.832161,4.687897,16.87643,143.498
Female,400,Regional,4,14.481745,0.204519,0.795481,3.389624,12.20265,256.419
Female,5000,Regional,3,7.312177,0.08557,0.91443,3.595032,12.94212,362.411
Male,1500,National,3,12.634847,0.121597,0.878403,5.541777,19.9504,198.362
Male,800,Regional,3,13.158584,0.152806,0.847194,5.18401,18.66243,119.789
Female,400,Interregional,4,12.771367,0.164878,0.835122,4.156486,14.96335,187.521
Male,3000,Regional,4,9.525328,0.092785,0.907215,4.416338,15.89882,481.594
Female,5000,National,3,8.452557,0.075452,0.924548,4.618559,16.62681,305.507
Female,800,Interregional,3,11.636545,0.152832,0.847168,3.95416,14.23498,239.491
Female,400,Regional,3,19.891598,0.276372,0.723628,3.2333,11.63988,228.767
Male,400,Regional,3,12.855607,0.170997,0.829003,4.542367,16.35252,114.928
Male,1500,Regional,3,12.960116,0.148157,0.851843,4.599184,16.55706,250.668
Female,1500,National,4,9.267265,0.094216,0.905784,4.676766,16.83636,191.299
Female,3000,Regional,5,8.013483,0.107703,0.892297,3.648629,13.13506,157.744
Male,1500,Interregional,3,12.012876,0.122736,0.877264,4.925681,17.73245,245.904
Male,800,National,3,15.760812,0.170385,0.829615,5.541008,19.94763,149.12
Male,800,Interregional,4,14.4214,0.157469,0.842531,4.621216,16.63638,249.451
Male,3000,Regional,4,10.285219,0.1029,0.8971,4.924213,17.72717,198.735
Male,3000,Regional,4,9.097786,0.089661,0.910339,4.819522,17.35028,139.472
Male,1500,Regional,3,11.968697,0.136904,0.863096,4.641935,16.71097,216.724
Male,1500,Regional,3,11.489992,0.12936,0.87064,4.702658,16.92957,204.287
Male,800,Regional,4,13.617395,0.167712,0.832288,4.393632,15.81707,188.533
Male,1500,Interregional,5,10.646237,0.09418,0.90582,5.091613,18.32981,329.314
Male,800,Regional,3,13.180997,0.149552,0.850448,4.742103,17.07157,223.397
Male,3000,Interregional,4,8.833362,0.075125,0.924875,4.857934,17.48856,317.189
Male,10000,National,4,8.571057,0.061958,0.938042,5.244845,18.88144,272.543
Female,5000,Regional,5,6.001293,0.065781,0.934219,3.680003,13.24801,110.375
Female,3000,Interregional,3,7.01609,0.069277,0.930723,4.066934,14.64096,245.225
Male,1500,Regional,4,10.342226,0.113246,0.886754,4.128655,14.86316,390.402
Female,800,National,4,13.593356,0.159384,0.840616,4.544998,16.36199,209.531
Male,800,Regional,3,12.755397,0.148114,0.851886,4.249051,15.29658,300.834
Female,800,Interregional,4,13.670623,0.174968,0.825032,4.215314,15.17513,184.402
Female,3000,Regional,3,7.003107,0.086511,0.913489,3.294313,11.85953,395.425
Male,3000,Regional,3,9.343036,0.086571,0.913429,4.936831,17.77259,229.68
Male,800,Interregional,3,12.533606,0.135185,0.864815,5.514321,19.85156,109.559
Male,800,Regional,3,14.256429,0.180638,0.819362,4.59354,16.53674,150.947
Male,400,Interregional,3,18.128895,0.220719,0.779281,4.603014,16.57085,177.066
Male,5000,Regional,3,7.339007,0.065774,0.934226,4.519091,16.26873,156.395
Male,10000,Regional,3,7.678466,0.062,0.938,4.677119,16.83763,249.326
Male,1500,Regional,3,12.391674,0.143814,0.856186,5.144809,18.52131,113.359
Female,1500,Interregional,3,8.595269,0.089924,0.910076,4.928382,17.74218,71.539
Male,1500,Regional,4,10.062526,0.105951,0.894049,4.648186,16.73347,221.414
Female,1500,National,3,11.053537,0.124642,0.875358,4.376529,15.75551,315.941
Male,800,Interregional,3,15.700772,0.182081,0.817919,4.423616,15.92502,290.462
Female,3000,Interregional,4,7.372634,0.07287,0.92713,4.297425,15.47073,157.226
Male,1500,Regional,3,13.163422,0.14798,0.85202,5.500219,19.80079,98.893
Female,1500,Interregional,5,11.295271,0.141472,0.858528,4.087869,14.71633,205.228
Female,400,Regional,3,13.869324,0.206219,0.793781,3.706618,13.34383,159.751
Male,1500,Interregional,4,10.954995,0.108574,0.891426,4.807536,17.30713,235.469
Male,1500,Regional,4,10.553176,0.115191,0.884809,4.149734,14.93904,382.267
Male,3000,Regional,3,9.375577,0.097578,0.902422,4.482577,16.13728,288.06
Male,800,Regional,4,11.495897,0.126106,0.873894,4.967115,17.88162,144.95
Male,800,Regional,3,12.773564,0.15198,0.84802,4.965523,17.87588,128.722
Male,1500,Regional,3,13.015195,0.162267,0.837733,4.113315,14.80793,274.479
Male,800,Interregional,4,14.92047,0.166375,0.833625,4.440994,15.98758,335.862
Male,1500,Interregional,4,11.242671,0.111665,0.888335,5.027448,18.09881,233.165
Female,800,National,3,14.391301,0.182214,0.817786,4.52607,16.29385,161.723
Male,1500,Regional,3,11.09512,0.134846,0.865154,4.838064,17.41703,103.848
Female,400,Regional,3,10.690511,0.159113,0.840887,3.525774,12.69279,161.948
Male,400,Regional,3,14.588024,0.197017,0.802983,4.282612,15.4174,146.689
Female,1500,Interregional,3,11.390799,0.147087,0.852913,4.00373,14.41343,243.528
Male,800,Regional,3,12.15101,0.13335,0.86665,4.873903,17.54605,206.774
Male,1500,National,3,11.306113,0.102116,0.897884,5.092983,18.33474,265.663
Female,400,Interregional,3,13.731421,0.185703,0.814297,4.274806,15.3893,146.808
Male,400,Interregional,4,15.604113,0.177907,0.822093,4.390643,15.80631,238.955
Male,400,Interregional,3,16.952002,0.193029,0.806971,5.349845,19.25944,139.751
Male,400,Interregional,4,16.477106,0.197562,0.802438,4.310529,15.5179,229.798
Female,400,Regional,3,14.573714,0.199694,0.800306,4.116444,14.8192,160.234
Male,800,Regional,3,11.37698,0.120674,0.879326,4.725089,17.01032,236.419
Male,800,Interregional,3,12.40725,0.122404,0.877596,5.139082,18.5007,240.607
Male,1500,Regional,5,11.498966,0.130412,0.869588,4.563001,16.4268,190.339
Male,10000,National,3,6.853974,0.026331,0.973669,5.541495,19.94938,109.727
Male,800,Regional,5,13.785907,0.169155,0.830845,3.989833,14.3634,283.204
Male,800,Regional,5,12.840904,0.144942,0.855058,4.603475,16.57251,212.976
Male,800,Regional,3,13.544795,0.160541,0.839459,5.045175,18.16263,129.955
Male,1500,Regional,3,13.26339,0.151247,0.848753,4.304025,15.49449,384.416
Female,1500,Interregional,4,11.362661,0.138777,0.861223,4.330284,15.58902,186.539
Male,1500,Regional,3,11.597452,0.144406,0.855594,3.914246,14.09129,297.825
Male,3000,Regional,3,10.060728,0.118457,0.881543,4.459524,16.05429,169.25
Male,800,Regional,4,10.197264,0.102574,0.897426,4.592626,16.53345,277.048
Female,1500,Regional,4,8.083846,0.126665,0.873335,3.038931,10.94015,243.027
Female,5000,Regional,4,7.79821,0.09299,0.90701,3.584203,12.90313,432.838
Male,400,Interregional,4,16.730923,0.201892,0.798108,4.373475,15.74451,204.199
Male,10000,Regional,4,8.577044,0.077659,0.922341,4.640642,16.70631,297.46
Male,400,Regional,3,18.687078,0.240168,0.759832,4.21671,15.18016,174.866
Female,1500,Regional,3,11.038737,0.149884,0.850116,3.392595,12.21334,465.426
Male,1500,Regional,3,11.938154,0.13414,0.86586,5.277752,18.99991,105.118
Male,400,Interregional,4,18.230543,0.218254,0.781746,4.327835,15.58021,204.583
Female,1500,Regional,3,9.911726,0.130965,0.869035,3.923909,14.12607,204.558
Female,800,Interregional,3,12.714036,0.162182,0.837818,4.620579,16.63408,131.582
Male,10000,National,4,9.311862,0.062501,0.937499,5.732671,20.63761,254.84
Male,800,Interregional,3,15.511525,0.185934,0.814066,4.835359,17.40729,163.252
Male,400,Regional,3,16.1224,0.208321,0.791679,4.382735,15.77785,165.103
Female,1500,Interregional,3,9.441814,0.113122,0.886878,4.188333,15.078,206.82
Male,400,Interregional,4,15.91593,0.184568,0.815432,4.557177,16.40584,223.831
Male,800,Interregional,4,14.027758,0.157064,0.842936,4.82643,17.37515,202.393
Male,800,Interregional,3,17.009973,0.202508,0.797492,4.205124,15.13845,227.738
Male,1500,Regional,3,10.102817,0.111931,0.888069,4.437239,15.97406,220.216
Male,1500,Interregional,4,10.509099,0.099098,0.900902,5.344065,19.23863,141.489
Male,400,Regional,3,15.810394,0.201863,0.798137,4.533715,16.32137,154.552
Male,800,Regional,3,13.320317,0.149362,0.850638,5.377038,19.35734,118.645
Male,1500,Interregional,4,12.886871,0.138302,0.861698,5.063595,18.22894,179.47
Male,800,Regional,3,11.107014,0.115334,0.884666,4.598924,16.55613,228.898
Male,400,Regional,3,14.508812,0.189163,0.810837,4.677997,16.84079,117.231
Male,800,National,4,14.26164,0.146593,0.853407,5.059246,18.21329,219.098
Male,10000,Interregional,3,7.004176,0.039286,0.960714,5.169701,18.61092,126.062
Male,10000,Regional,3,7.434971,0.068739,0.931261,4.292131,15.45167,282.224
Male,800,Interregional,3,12.699283,0.132381,0.867619,5.689819,20.48335,109.589
Male,1500,Regional,3,9.919284,0.094875,0.905125,4.709886,16.95559,239.15
Female,1500,Interregional,4,10.638681,0.130962,0.869038,4.416379,15.89896,142.605
Male,3000,National,3,10.639362,0.092972,0.907028,5.367198,19.32191,267.825
Male,400,Interregional,3,14.983151,0.172511,0.827489,5.297816,19.07214,129.627
Male,1500,Interregional,4,14.600819,0.16567,0.83433,4.514121,16.25084,257.535
Male,10000,National,4,8.945221,0.060976,0.939024,5.586082,20.1099,232.659
Female,800,Regional,3,11.001014,0.165282,0.834718,3.390168,12.2046,235.565
Male,1500,Regional,3,13.195802,0.146386,0.853614,5.460304,19.65709,112.533
Female,400,Regional,4,12.693661,0.179544,0.820456,3.596986,12.94915,220.073
Female,3000,Interregional,4,10.970192,0.137557,0.862443,3.737315,13.45433,389.259
Male,3000,Regional,4,9.790662,0.119288,0.880712,3.98908,14.36069,248.186
Male,1500,Interregional,4,13.022793,0.139094,0.860906,4.599923,16.55972,350.811
Male,400,Regional,3,13.931299,0.173768,0.826232,4.789906,17.24366,133.008
Male,800,Regional,3,15.039988,0.17473,0.82527,4.407201,15.86592,295.543
Male,800,National,3,14.32578,0.152834,0.847166,5.653096,20.35115,129.087
Male,400,Regional,4,16.474747,0.213258,0.786742,3.601238,12.96446,290.196
Female,400,Regional,3,12.660196,0.189577,0.810423,3.729751,13.4271,154.124
